0;3.62;2.54
0;2.7;3.51
0;2.84;2.71
0;-0.01;3.82
0;-0.05;3.38
0;2.14;2.7
0;1.55;3.9
0;2.06;2.94
0;2.64;2.05
0;0.51;4.15
0;1.29;4.95
0;1.66;2.45
0;1.78;4.6
0;4.2;0.35
0;2.14;3.1
0;5.18;0.72
0;4.82;0.65
0;1.61;4.53
0;1.89;2.78
0;0.9;3.67
0;1.41;4.67
0;0.8;4.1
0;1.93;0.53
0;3.42;2.61
0;1.43;1.24
0;0.63;4.57
0;3.07;1.66
0;3.64;1.43
0;2;1.8
0;4.3;1.28
0;-0.57;2.69
0;2.37;2.8
0;2.47;2.25
0;2.01;2.82
0;2.07;3.73
0;2.5;1.93
0;1.12;4.92
0;-0.95;5.39
0;1.98;2.55
0;0.35;4.4
0;2.68;3.96
0;1.33;2.75
0;2;3.54
0;-0.22;5.37
0;3.38;1.84
0;1.95;3.29
0;1.07;3.7
0;3.09;1.85
0;0.42;5.51
0;2.58;3.5
0;2.81;1.58
0;4.41;1.05
0;0.91;3.16
0;1.87;3.64
0;2.54;2.05
0;1.41;4.42
0;1.01;3.5
0;4.57;-0.45
0;2.39;2.11
0;2.29;3.88
0;2.65;3.57
0;0.65;5.1
0;1.43;2.95
0;4.59;0.11
0;1.44;3.53
0;2.37;2.95
0;3.11;2.46
0;1.54;3.05
0;1.58;1.88
0;1.92;3.25
0;5.07;1.03
0;3.15;1.16
0;1.18;2.06
0;3.3;1.5
0;1.14;3.71
0;2.37;3.34
0;1.77;3.55
0;3.22;2.08
0;-0.44;5.56
0;2.05;2.8
0;0.85;4.76
0;-0.52;4.98
0;3.26;1.61
0;-0.69;4.82
0;0.43;5.74
0;0.98;3.63
0;2.81;2.49
0;1.3;4.58
0;1.84;3.6
0;1.96;1.91
0;0.47;4.36
0;-0.07;5.23
0;2.51;3.1
0;2.1;3.83
0;1.06;4.15
0;3.76;1.62
0;2.98;1.64
0;1.94;1.74
0;0.48;4.03
0;-0.37;3.45
0;1.85;2.87
0;0.06;5.17
0;1.43;4.18
0;6.73;-0.25
0;3.81;0.92
0;3.46;1.31
0;2.6;3.28
0;1.66;3.16
0;3.44;3.33
0;3.4;1.53
0;1.53;2.65
0;0.91;5.12
0;3.54;1.58
0;4.01;1.93
0;5.14;-0.61
0;3.66;0.68
0;1.2;4.64
0;2.32;3.39
0;0.8;5.54
0;1.95;5.24
0;1.02;2.44
0;1.14;4.01
0;3.8;1.06
0;5.18;0.44
0;3.04;1.62
0;4.04;0.38
0;2.97;2.84
0;2.73;3.86
0;1.04;6.66
0;1.44;4.47
0;2.44;2.24
0;1.53;4.03
0;1.53;5.16
0;2.55;2.01
0;1.92;3.42
0;1.89;3.75
0;1.81;3.7
0;4.23;1.19
0;2.45;4.33
0;1.09;4
0;4.25;0.37
0;0.38;3.04
0;0.63;4.06
0;-1;3.84
0;-0.18;4.54
0;3.7;1.61
0;1.23;3.56
0;5.19;0.63
0;2.27;3.03
0;-0.16;2.72
0;-0.87;6.33
0;1.48;2.88
0;1.69;3.41
0;3.27;0.94
0;2.18;3.54
0;0.49;2.5
0;2.34;2.85
0;5.69;0
0;1.98;2.58
0;3.71;1.73
0;4.39;1.47
0;3.51;1.68
0;2.27;2.4
0;1.12;2.07
0;-0.02;4.84
0;1.49;2.58
0;3.93;2.19
0;1.39;4.31
0;0.38;6.03
0;2.01;3.62
0;2.76;1.8
0;3.53;2.31
0;0.93;4.06
0;0.3;4.1
0;-0.18;4.21
0;1.7;4.16
0;1.76;2.51
0;1.99;2.02
0;1.08;5.07
0;2.18;2.17
0;1.86;2.55
0;1;3.61
0;1.36;3.63
0;4.24;0.96
0;1.5;4.14
0;3.16;2.58
0;2.06;2
0;2.97;2
0;2.23;2.41
0;2.64;2.26
0;1.19;2.44
0;0.51;5.69
0;4.98;-0.25
0;1.84;3.18
0;1.38;5.05
0;2.79;1.84
0;0.24;4.49
0;2.09;1.76
0;2.95;2.28
0;3.87;1.31
0;2.73;1.86
0;2.02;4.01
0;4;1.48
0;5.6;0.05
0;3.82;1.75
0;1.53;4.94
0;2.41;2.45
0;1.74;3.48
0;1.99;3.06
0;1.76;2.37
0;1.96;1.72
0;1.78;3.26
0;2.48;3.4
0;0.34;3.3
0;4.85;3.01
0;3.29;1.48
0;2.83;2.5
0;-0.92;5.4
0;1.83;3.52
0;2.13;-0.08
0;0.4;3.03
0;0.88;2.32
0;1.62;2.52
0;2.83;1.74
0;2.83;1.16
0;-0.7;4.32
0;2.87;3.28
0;1.13;5.01
0;1.83;3.24
0;1.59;2.86
0;2.37;3.19
0;1.71;0.95
0;5.05;-0.25
0;4.72;1.69
0;-1.78;6.02
0;2.35;3.39
0;2.84;2.82
0;2.41;3.02
0;4.37;1.54
0;1.75;3.21
0;2.89;2.25
0;0.88;3.01
0;2.42;3.49
0;3.85;2.29
0;0.97;4.52
0;0.58;4.03
0;0.09;5.66
0;2.64;3.28
0;1.82;3.4
0;0.47;3.11
0;0.54;5.7
0;2.52;2.31
0;1.29;2.67
0;3.84;2.36
0;2.64;2.87
0;3.83;2.49
0;4.07;0.5
0;1.1;4.74
0;3.55;2.69
0;2.19;3.06
0;1.54;3.34
0;3.94;1.71
0;2.34;3.07
0;-0.35;6.61
0;1.24;5.42
0;1.96;3.57
0;1.31;4.92
0;2.16;2.89
0;2.8;3.3
0;0.55;3.02
0;3.01;2.44
0;-0.47;5.79
0;1.15;4.09
0;3.65;2.47
0;1.07;3.72
0;3.31;3
0;2.84;3.63
0;3.32;2.39
0;0.99;4.06
0;3.07;3.04
0;1.99;2.93
0;3.58;2.84
0;2.08;2.35
0;2.04;3.15
0;2.89;-0.5
0;4.1;-0.18
0;0.77;2.65
0;0.88;2.77
0;2.57;3.77
0;0.74;3.43
0;0.26;4.98
0;0.31;4.27
0;0.77;3.66
0;2.44;3.23
0;0.09;3.6
0;0.9;3.23
0;2.8;1.85
0;0.77;1.96
0;1.45;3.82
0;3.25;2.6
0;1.07;3.06
0;3.88;-0.73
0;3.7;1.75
0;0.62;4.56
0;0.86;4.92
0;4.49;2.45
0;1.79;2.43
0;0.78;3.08
0;1.09;1.86
0;2.58;3.05
0;1.71;2.51
0;2.03;2.46
0;1.55;3.85
0;2.87;1.21
0;3.35;1.4
0;0.29;2.14
0;0.06;4.58
0;1;2.24
0;3.43;3.24
0;1.77;3.49
0;3.92;1.04
0;1.01;4.32
0;1.86;2.77
0;1.46;3.54
0;3.55;2.16
0;3.79;2.57
0;2.3;2.36
0;1.01;4.18
0;3.33;2.29
0;2.8;1.71
0;0.79;2.05
0;4.34;0.28
0;2.49;3.65
0;2.1;1.59
0;-0.55;6.13
0;0.67;4.31
0;3.32;3.06
0;2.47;3.06
0;2.07;3.09
0;1.37;3.05
0;1.78;2.81
0;2.14;3.37
0;2.03;3.73
0;1.64;4.36
0;0.55;4.26
0;0.09;3.85
0;0.64;4.49
0;1.54;2.7
0;2.13;2.85
0;1.44;2.41
0;2.98;2.35
0;2.9;3.41
0;0.25;4.63
0;0.27;4.14
0;2.15;1.69
0;0.15;4.68
